Line Number,Sentence
4346,உடனே கூட்டம் கலைந்துவிட்டது.,False
4347,குடிகாரனுக்கு நிலம் சுவாதீனமாக்கப்பட்டது.,False
4348,"குடிகாரனுக்கு நிலம் அவன், தன் குடிமயக்கத்தில் முந்நூறு டாலர் கேட்டு விட்டோமெயென்று பின்னர் வருந்தினான்.",False
4349,ஆயினும் என்ன செய்வது?,False
4350,தன்னிடத்திலுள்ள சொத்து பற்று எல்லாவற்றையும் விற்று முந்நூறு டாலரைக் கட்டினான்.,False
4351,பிறகு அந்த நிலத்தைப் பற்றி இவன் கவனிக்கவேயில்லை.,False
4352,தரிசாகவே கிடந்தது.,False
4353,அதைச் சீர்திருத்த இவன் கையில் பணமுமில்லை.,False
4354,இப்படிப்பத்து வருஷ காலத்திற்கு மேல் சென்றது.,False
4355,நிலத்தின் விலை வரவர ஏறிக்கொண்டு வந்தது.,False
4356,ஏனென்றால் அந்த ஊரில் பெரிய பெரிய வியாபாரக் கம்பெனிகள் திறக்கப்பட்டன.,False
4357,"அந்தக் குடிகாரன், ஆஸ்திரேலியாவிலேயே ஒரு லட்சாதிபதியாகிவிட்டான்.",False
4358,தன்னுடைய உழைப்பு ஒரு சிறிது கூட இல்லாமலேயே அவன் பெரிய பணக்ரனாகி விட்டான்.,False
4359,ஆனால் அவனுடைய பணமெல்லாம் யாருடையது?,False
4360,என் னுடைய அபிப்பிராயத்தில் அஃது எல்லாருடைய பணமுந்தான்.,False
4361,"எப்படி யென்றால், ஜனங்களெல்லோரும் சேர்ந்துதானே, ஜனங் களுடைய முயற்சியால்தானே, மேற்படி நகரம் பெரிய வியாபார ஸ்தலமாயிற்று?",False
4362,இதனால் நில விலை கூடியற்கு ஜனங்கள் தானே காரணம்?,False
4363,"இப்படியே தான் சீனாவில் காண்ட்டன், ஷாங்காய் முதலிய நகரங்கள பெரிய வியாபார ஸ்தலங்களாக மாறியதற்கு நாமே காரணர்கள்.",False
4364,இதனால் நிலவிலை ஏறுவதற்கும் இறங்கு வதற்கும் காரணமாயிருக்கப்பட்டவர்கள் நிலச் சொந்தக்காரர்கள் மட்டுமல்ல எல்லாருடைய உழைப்பும் முயற்சியுந்தான் இதற்குக் காரணம்.,False
4365,மேலே சொன்ன தொழில் முதலாளிகளும் வியாபாரிகளும் சம்பாதிக்கிற லாபம் நியாயமான லாபமல்ல வென்று ஏற்கனவே நாம் கூறியிருக்கிறோம்.,False
4366,ஆனால் அவர்கள் கஷ்டப்பட்டாவது உழைக்கிறார்கள்.,False
4367,"நிலச்சுவான்தாரர்களோ, எவ்விதமான உழைப்பையும் மேற்கொள்ளாமல் ஏராளமான லாபத்தைச் சம்பாதிக்கிறார்கள்.",False
4368,இதற்குக் காரணமென்ன ஒரு நிலச்சுவான் தாரருடைய நிலத்தைச் சுற்றியுள்ள பிரதேசங்களை ஜனங்கள் பல விதங்களிலும் அபிவிருத்தி செய்துவிடுகிறார்கள்.,False
4369,இதனால் அவனுடைய நிலத்திற்குக் கிராக்கி ஏற்படுகிறது.,False
4370,எனவே போட்டியில் நிலத்தின் விலை உயர்கிறது.,False
4371,நிலத்தின் விலை உயர்ந்தால் மற்றெல்லாப் பொருள்களின் விலையும் உயர்கின்றது.,False
4372,"மேனாட்டு வல்லரசுகள், இந்த நிலப் பிரச்னைக்குச் சரியான பரிகாரம் இன்னும் கண்டுபிடிக்கவில்லை.",False
4373,சீனாவிலுள்ள நாம் இந்தப் பிரச்னையை இப்பொழுதே தீர்த்து வைக்க வேண்டும்.,False
4374,தொழிலும் வியாபாரமும் அபிவிருத்தியான பிறகு பார்த்துக் கொள்வோமென்று சொன்னால் அது முடியாத காரியம்.,False
4375,"எனவே, இப்பொழுது நாம் எந்த விதமான முறையைக் கையாள வேண்டும்?",False
4376,நிலத்தின் மதிப்பு எவ்வளவு இவைகளை உத்தேசித்து அந்தந்த நிலத்துக்குள்ள கிரயத்தைச் தீர்மானித்திருக் கின்றனர்.,False
4377,அப்படி யானால் நிலத்தின் விலையை எப்படி நிர்ணயிப்பது என்ற கேள்வி பிறக்கலாம்.,False
4378,"நிலத்தின் சொந்தக்காரனே, நிலத்தின் கிரயம் இவ்வளவு தான் என்று நிர்ணயிக்கும்படி விட்டுவிட வேண்டும்.",False
4379,"சாதாரணமாக எல்லா நாடுகளிலும், நிலத்தின் மதிப்பு எவ்வளவோ அதில் நூற்றில் ஒரு பங்கு விகிதந்தான் நில வரி விதிக்கப்படுகிறது.",False
4380,நம்முடைய திட்டமும் இந்த வரி விதிப்பு முறையை அனுசரித்துத்தான் இருக்கும்.,False
4381,"நிலச்சொந்தக்காரன், தன்னுடைய நிலத்தின் மதிப்பு இவ்வளவுதானென்று அரசாங்கத்திற்குத் தெரிவிக்கிறான்.",False
4382,அரசாங் கமும் அதை ஆதாரமாக வைத்துக் கொண்டு வரி விதிக்கிறது.,False
4383,இது சரியான ஆ!ட்சேபந்தான்.,False
4384,"இதற்காகவே, அரசாங்கம் இரண்டு விதமான திட்டங் களை அமுலுக்குக் கொண்டுவர வேண்டு மென்று கூறுகிறேன்.",False
4385,இந்தத் திட்டங் களினால் நிலச் சொந்தக்காரன் தன் நிலத்தின் விலையை அதிகப் படுத்தியும் சொல்ல மாட்டான் குறைத்தும் சொல்லமாட்டான்.,False
4386,"ஏனென்றால் அதிக விலை சொன்னால், அந்த விகிதாசாரம் நில வரியும் அதிகமாகும்.",False
4387,"எனவே, அவன் நியாயமான மதிப்பையே தெரிவிக்கக் கூடிய நிர்ப்பந்தம் ஏற்படுகிறது.",False
4388,இதனால் நிலச் சொந்தக்காரனுக்கும் நஷ்டமில்லை அரசாங்கத்திற்கும் நஷ்டமில்லை.,False
4389,"ஏனென்றால் நிலத்தின் மதிப்பு அதிகப்படுமானால் அதற்குக் காரணம், சமுதாயத்தைச் சேர்ந்த அத்தனை பேரும் செய்திருக்கிற பலவித அபிவிருத்திகள் தான்.",False
4390,மற்றும் தொழிலும் வியாபாரமும் அபிவிருத்தி யடைந்திருப் பதும் ஒரு காரணம்.,False
4391,மின் ஷெங் தத்துவமும் இதுதான்.,False
4392,கம்யூனிஸமும் இதுவே.,False
4393,கோமிண்ட்டாங் கட்சியைச் சேர்ந்த அங்கத்தினர்கள் ஸான்மின் கோட்பாடுகளை அங்கீகரிப்பதனால் அவர்கள் கம்யூனிஸத்தை எதிர்க்கக் கூடாது.,False
4394,சொத்துரிமையிலே எல்லாருக்கும் பங்கு இருக்க வேண்டு மென்பது தான் மின் ஷெங் தத்துவத்தின் முக்கியமான அமிசம்.,False
4395,இதனாலேயே இதனை மின் ஷெங் தத்துவத்தை கம்யூனிஸம் என்று சொல்கிறோம் ஆனால் நமக்கு வேண்டிய கம்யூனிஸமல்ல.,False
4396,நம்முடைய கம்யூனிஸம் நிகழ் கால கம்யூனிஸ மல்ல.,False
4397,"நம்முடைய கம்யூனிஸ திட்டப்படி, இந்தத் திட்டம் அமுலுக்குக் கொண்டு வரப்படுவதற்கு முன்னர் சொத்து வைத்துக் கொண்டிருந்தவர்கள் பாதிக்கப்பட மாட்டார்கள்.",False
4398,மேனாட்டில் சொல்லப்படுகிற சொத்துக்களைத் தேசீய மயமாக்குவது என்கிற விஷயம் வேறே நாம் உத்தேசிக்கிற திட்டம் வேறே.,False
4399,இப்பொழுது நாம் எந்தெந்த நிலங்களுக்கு மதிப்புப் போடுகிறோமோ அவை யெல்லாம் தனிப்பட்டவர் களுடைய சொத்துக்களாகவே இருக்கும்.,False
4400,சில்லரை வரிகளை யெல்லாம் ரத்து செய்துவிடலாம்.,False
4401,"தண்ணீர் வசதிகள், விளக்கு வசதிகள் மூதலியன ஜனங்களுக்கு இலவசமாகவே அளிக்கலாம்.",False
4402,இப்பொழுது நிலத்திலிருந்து கிடைக்கிற வருமான மெல்லாம் நிலச்சுவான்தாரர் களுக்கே போகிறது.,False
4403,இதனால் அரசாங்கத்திற்குச் சரியான வருமானம் கிடைக்கிறதில்லை.,False
4404,இதனால் சாதாரண ஜனங்கள் மீது பலவிதமான வரிகளைவிதிக்க வேண்டியிருக் கிறது.,False
4405,சீனாவிலோ ஏழைகள் அதிகம் இவர்கள் மீது அதிகமான வரிச்சுமை சுமத்தப் படுவதற்குக் காரணம் நேர்மையற்ற வரிவிதிப்புமுறைதான்.,False
4406,இந்த நேர்மையற்ற வரி விதிப்புக்குக் காரணம் அதிகக் குறைவான நிலப் பங்கீடு முறைதான்.,False
4407,"இதனால் சீனாவில் நிலப் பிரச்னை, ஒரு தீராத பிரச்னையா யிருக்கிறது.",False
4408,"ஆக, இந்தப் பிரச்னையை தீர்த்து வைப்ப தற்கு, நிலவரித் திட்டத்தை அமுலுக்குக் கொண்டு வரவேண்டும்.",False
4409,சீனாவில் நில முதலாளிகள்தான் அதிகம்.,False
4410,"எனவே, நிலபாத்தியதை உரிமையைச் சமப்படுத்தி வைப்பது இப்பொழுது சிரம சாத்திய மான காரியமல்ல.",False
4411,"மற்ற நாடுகளில் வருமானவரி விதித்து, அதன் மூலமாக மூலதனத்தை ஒழுங்கு படுத்துகிறார்கள்.",False
4412,"ஆயினும் இந்த நாடுகளில், ஜனங்களின் வாழ்க்கைப் பிரச்னை தீரவேயில்லை.",False
4413,மற்ற நாடுகளோடு சீனாவை ஒப்பிட முடியாது.,False
4414,மற்ற நாடுகள் பணக்கார நாடுகள்.,False
4415,சீனாவோ ஏழை நாடு.,False
4416,மற்ற நாடுகளில் ஏராள மான பொருள்கள் உற்பத்தி யாகின்றன.,False
4417,சீனாவில் அப்படியில்லை.,False
4418,"ஆதலின், சீனாவில், தனிப்பட்டவர்களின் மூலதனத்தை ஒழுங்கு படுத்துவதோடு கூட, அரசாங்க மூலதனத்தையும் விருத்தி செய்ய வேண்டும்.",False
4419,ஆனால் இப்பொழுது நமது நாடோ பல துண்டுகளாகப் பிரிந்து கிடக்கிறது.,False
4420,"அப்படியிருக்க, நமது அரசாங்கத்திற்கு எப்படி மூலதனத்தைச் சேர்த்துவைக்க முடியும்?",False
4421,இதற்கு வழி கூடத் தென்படுவதாகக் காணோம்.,False
4422,ஆனால் நமது நாடு தற்போது பல பகுதிகளாகவும் பல கட்சிகளாகவும் பிரிந்திருப்பது தற்காலிக அமிசந்தான்.,False
4423,வருங்காலத்தில் நாம் ஒற்றுமைப் பட்டவர்களாகி விடுவோம்.,False
4424,அப்பொழுது ஜனங்களின் வாழ்க்கைப் பிரச்னையைத் தீர்த்து வைப்பதற்கு நாம் பல முறைகளைக் கையாள வேண்டும்.,False
4425,"முதலாவது, சீனாவில் ரெயில் ரோட்டுகள், கப்பல் வியாபாரப் போக்கு வரத்துக்கள் முதலியவற்றைப் பெரிய திட்டத்தில் அமைக்க வேண்டும்.",False
4426,"இரண்டாவது, நாடெங்கணும், சுரங்கங்கள் தோண்டி உலோகப் பொருள்களை எடுக்க வேண்டும்.",False
4427,சீனாவில் உலோகப் பொருள்களை எடுக்க வேண்டும்.,False
4428,சீனாவில் உலோகப் பொருள்கள் மிக அதிகம்.,False
4429,ஆனால் அந்தோ!,False
4430,எல்லாம் பூமியில் புதைந்து கிடக் கின்றன.,False
4431,"மூன்றாவது, பொருள் உற்பத்தியை அதிகப்படுத்த வேண்டும்.",False
4432,சீனாவில் ஏராளமான தொழிலாளர்கள் இருக்கிறார்கள்.,False
4433,ஆயினும் போதிய யந்திர வசதிகள் இல்லை.,False
4434,இதனால் மற்ற வெளி நாடு களுடன் நம்மால் போட்டி போட முடிய வில்லை.,False
4435,"இந்த உரிமைகளையும் சலுகைகளையும் நாம் மீண்டும் பெறவேண்டுமானால், அரசாங்கத்தின் மூலமாகத் தொழில்களை அபிவிருத்தி செய்யவேண்டும்.",False
4436,இந்தப் பொருள் உற்பத்திக்கு யந்திர வகைகளை உபயோகிக்க வேண்டும்.,False
4437,அப்பொழுது தான் சீனாவின் பொருளாதார பலம் விருத்தி யடையும்.,False
4438,"தொழில் முயற்சிகளை அரசாங்கம் எடுத்துக் கொள்ளாமல், தனிப்பட்டவர்களுடைய மூலதனந்தான் விருத்தியடையும் புதிய மாதிரியில் ஒரு பணக்காரக் கூட்டம் தோன்றும்.",False
4439,இதனால் சமுதாயத்தில் இன்னும் அதிகமான ஏற்றத் தாழ்வுகள் உண்டாகும்.,False
4440,"ஆகவே, சீனாவில் ஜனங்களுடைய வாழ்க்கைப் பிரச்னையை நாம் தீர்த்து வைக்க வேண்டுமானால், மார்க்ஸின் முறைகளை அப்படியே கையாள முடியாது.",False
4441,"மார்க்ஸின் போதனைகளுக்கு நாம் அதிக மதிப்புக் கொடுத்த போதிலும் கூட, அவனுடைய முறைகளைச் சீனாவில் அனுஷ்டிக்க முடியாது.",False
4442,இதன் காரணத்தை நான் விளக்கிக் கூற வேண்டுவதில்லை.,False
4443,ருஷ்யாவில் புரட்சி முறைகளை அனுஷ்டானத்தில் கொண்டு வரவே முயற்சிகள் செய்யப்படுகின்றன.,False
4444,ஓர் ஊரில் பெரிய பெரிய வியாபாரக் கம்பெனிகள் செழிப்பாக நடைபெற்று வந்தன.,False
4445,இந்த வியாபாரக் கம்பெனிகள் ஏற்படுவதற்கு முன் இந்த ஊரில் நிலத்தின் மதிப்பு மிகக் குறைவா யிருந்தது.,False
4446,"ஒரு சமயம், அரசாங்கத்தார், தரிசாகக் கிடந்த ஒரு சிறிய நிலத்தை ஏலம் போட்டனர்.",False
4447,யாரும் அதை விலை கொடுத்து வாங்க விரும்பவில்லை.,False
4448,"ஏலம் போடுகிற சமயத்தில், நூறு டாலர், இருநூறு டாலர், இரு நூற்றைம்பது டாலர் என்று இப்படி ஏலங் கேட்டனர்.",False
4449,ஆனால் அரசாங்கத்தின் பிரதிநிதியாக ஏலங் கூறியவன் முந்நூறு டாலருக்குக் குறைந்து நிலத்தை விற்பனை செய்ய மனமொப்ப வில்லை.,False
4450,"எனவே, முந்நூறு டாலருக்கு யாராவது ஏலம் கேட்கிறார் களா? என்று கூவினான்.",False
4451,அந்தச் சமயத்தில் ஒரு குடிகாரன் கூட்டத் திற்குள் நுழைந்து முந்நூறு டாலர் நான் கொடுக்கிறேன் என்றான்.,False
4452,உடனே கூட்டம் கலைந்துவிட்டது.,False
4453,குடிகாரனுக்கு நிலம் சுவாதீன மாக்கப்பட்டது.,False
4454,"அவன், தன் குடிமயக்கத்தில் முந்நூறு டாலர் கேட்டு விட்டோமெ யென்று பின்னர் வருந்தினான்.",False
4455,ஆயினும் என்ன செய்வது?,False
4456,தன்னிடத்திலுள்ள சொத்து பற்று எல்லா வற்றையும் விற்று முந்நூறு டாலரைக் கட்டினான்.,False
4457,பிறகு அந்த நிலத்தைப் பற்றி இவன் கவனிக்கவேயில்லை.,False
4458,தரிசாகவே கிடந்தது.,False
4459,அதைச் சீர்திருத்த இவன் கையில் பணமுமில்லை.,False
4460,இப்படிப்பத்து வருஷ காலத்திற்கு மேல் சென்றது.,False
4461,நிலத்தின் விலை வரவர ஏறிக்கொண்டு வந்தது.,False
4462,ஏனென் றால் அந்த ஊரில் பெரிய பெரிய வியாபாரக் கம்பெனிகள் திறக்கப் பட்டன.,False
4463,"அந்தக் குடிகாரன், ஆஸ்திரேலியாவிலேயே ஒரு லட்சாதிபதியாகிவிட்டான்.",False
4464,தன்னுடைய உழைப்பு ஒரு சிறிது கூட இல்லாமலேயே அவன் பெரிய பணக் காரனாகிவிட்டான்.,False
4465,ஆனால் அவனுடைய பணமெல்லாம் யாருடையது?,False
4466,என் னுடைய அபிப்பிராயத்தில் அஃது எல்லாருடைய பணமுந்தான்.,False
4467,"எப்படி யென்றால், ஜனங்களெல்லோரும் சேர்ந்துதானே, ஜனங் களுடைய முயற்சியால் தானே, மேற்படி நகரம் பெரிய வியாபார ஸ்தலமாயிற்று?",False
4468,இதனால் நில விலை கூடியற்கு ஜனங்கள் தானே காரணம்?,False
4469,"இப்படியேதான் சீனாவில் காண்ட்டன், ஷாங்காய் முதலிய நகரங்கள பெரிய வியாபார ஸ்தலங்களாக மாறியதற்கு நாமே காரணர்கள்.",False
4470,இதனால் நிலவிலை ஏறுவதற்கும் இறங்கு வதற்கும் காரணமாயிருக்கப்பட்டவர்கள் நிலச் சொந்தக்காரர்கள் மட்டுமல்ல எல்லாருடைய் உழைப்பும் முயற்சியுந்தான் இதற்குக் காரணம்.,False
4471,மேலே சொன்ன தொழில் முதலாளிகளும் வியாபாரிகளும் சம்பாதிக்கிற லாபம் நியாயமான லாபமல்ல வென்று ஏற்கனவே நாம் கூறியிருக்கிறோம்.,False
4472,ஆனால் அவர்கள் கஷ்டப்பட்டாவது உழைக்கி றார்கள்.,False
4473,"நிலச்சுவான்தாரர்களோ, எவ்விதமான உழைப்பையும் மேற் கொள்ளாமல் ஏராளமான லாபத்தைச் சம்பாதிக்கிறார்கள்.",False
4474,இதற்குக் காரணமென்ன ஒரு நிலச்சுவான்தாரருடைய நிலத்தைச் சுற்றியுள்ள பிரதேசங்களை ஜனங்கள் பல விதங்களிலும் அபி விருத்தி செய்து விடுகிறார்கள்.,False
4475,இதனால் அவனுடைய நிலத்திற்குக் கிராக்கி ஏற்படுகிறது.,False
4476,எனவே போட்டியில் நிலத்தின் விலை உயர் கிறது.,False
4477,நிலத்தின் விலை உயர்ந்தால் மற்றெல்லாப் பொருள்களின் விலையும் உயர்கின்றது.,False
4478,"மேனாட்டு வல்லரசுகள், இந்த நிலப் பிரச்னைக்குச் சரியான பரிகாரம் இன்னும் கண்டுபிடிக்கவில்லை.",False
4479,சீனாவிலுள்ள நாம் இந்தப் பிரச்னையை இப்பொழுதே தீர்த்து வைக்க வேண்டும்.,False
4480,தொழிலும் வியாபாரமும் அபிவிருத்தியான பிறகு பார்த்துக் கொள்வோமென்று சொன்னால் அது முடியாத காரியம்.,False
4481,"எனவே, இப்பொழுது நாம் எந்த விதமான முறையைக் கையாள வேண்டும்?",False
4482,நிலத்தின் மதிப்பு எவ்வளவு இவைகளை உத்தேசித்து அந்தந்த நிலத்துக்குள்ள கிரயத்தைச் தீர்மானித்திருக்கின்றனர்.,False
4483,அப்படி யானால் நிலத்தின் விலையை எப்படி நிர்ணயிப்பது என்ற கேள்வி பிறக்கலாம்.,False
4484,"நிலத்தின் சொந்தக்காரனே, நிலத்தின் கிரயம் இவ்வளவு தான் என்று நிர்ணயிக்கும்படி விட்டுவிட வேண்டும்.",False
4485,"சாதாரணமாக எல்லா நடுகளிலும், நிலத்தின் மதிப்பு எவ்வளவோ அதில நூற்றில் ஒரு பங்கு விகிதந்தான் நில வரி விதிக்கப்படுகிறது.",False
4486,நம்முடைய திட்டமும் இந்த வரி விதிப்பு முறையை அனுசரித்துத்தான் இருக்கும்.,False
4487,"நிலச்சொந்தக்காரன், தன்னுடைய நிலத்தின் மதிப்பு இவ்வளவுதானென்று அரசாங்கத்திற்குத் தெரிவிக்கிறான்.",False
4488,அரசாங் கமும் அதை ஆதாரமாக வைத்துக் கொண்டு வரி விதிக்கிறது.,False
4489,இது சரியான ஆ!,False
4490,"இதற்காகவே, அரசாங்கம் இரண்டு விதமான திட்டங்களை அமுலுக்குக் கொண்டுவர வேண்டு மென்று கூறுகிறேன்.",False
4491,இந்தத் திட்டங்களினால் நிலச் சொந்தக்காரன் தன் நிலத்தின் விலையை அதிக்ப்படுத்தியும் சொல்ல மாட்டான் குறைத்தும் சொல்ல மாட்டான்.,False
4492,"ஏனென்றால் அதிக விலை சொன்னால்,அந்த விகிதாசாரம் நிலவரியும் அதிகமாகும்.",False
4493,"எனவே, அவன் நியாயமான மதிப்பையே தெரிவிக்கக் கூடிய நிர்ப்பந்தம் ஏற்படுகிறது.",False
4494,இதனால் நிலச் சொந்தக்காரனுக்கும் நஷ்டமில்லை அரசாங்கத்திற்கும் நஷ்டமில்லை.,False
4495,"ஏனென்றால் நிலத்தின் மதிப்பு அதிகப்படுமானால் அதற்குக் காரணம், சமுதாயத்தைச் சேர்ந்த அத்தனை பேரும் செய்திரக்கிற பலவித அபிவிருத்திகள் தான்.",False
4496,மற்றும் தொழிலும் வியாபாரமும் அபிவிருத்தி யடைந்திருப் பதும் ஒரு காரணம்.,False
4497,மின் ஷெங் தத்துவமும் இதுதான்.,False
4498,கம்யூனிஸமும் இதுவே.,False
4499,கோமிண்ட்டாங் கட்சியைச் சேர்ந்த அங்கத்தினர்கள் ஸான்மின் கோட்பாடுகளை அங்கீகரிப்பதனால் ஸான்மின் கோட்பாடுகளை அங்கீகரிப்பதனால் அவர்கள் கம்யூனிஸத்தை எதிர்க்கக் கூடாது.,False
4500,சொத்துரிமையிலே எல்லாருக்கும் பங்கு இருக்க வேண்டு மென்பதுதான் மின் ஷெங் தத்துவத்தின் முக்கியமான அமிசம்.,False
4501,இதனாலேயே இதனை மின் ஷெங் தத்துவத்தை கம்யூனிஸம் என்று சொல்கிறோம் ஆனால் நமக்கு வேண்டிய கம்யூனிஸமல்ல.,False
4502,நம்முடைய கம்யூனிஸம் நிகழ் கால கம்யூனிஸ மல்ல.,False
4503,"நம்முடைய கம்யூனிஸ திட்டப்படி, இந்தத் திட்டம் அமுலுக்குக் கொண்டு வரப்படுவதற்கு முன்னர் சொத்து வைத்துக் கொண்டிருந்தவர்கள் பாதிக்கப்பட மாட்டார்கள்.",False
4504,மேனாட்டில் சொல்லப்படுகிற சொத்துக்களைத் தேசீய மயமாக்குவது என்கிற விஷயம் வேறே நாம் உத்தேசிக்கிற திட்டம் வேறே.,False
4505,இப்பொழுது நாம் எந்தெந்த நிலங்களுக்கு மதிப்புப் போடு கிறோமோ அவை யெல்லாம் தனிப்பட்டவர்களுடைய சொத்துக்களாகவே இருக்கும்.,False
4506,சில்லரை வரிகளை யெல்லாம் ரத்து செய்துவிடலாம்.,False
4507,"தண்ணீர் வசதிகள், விளக்கு வசதிகள் மூதலியன ஜனங்களுக்கு இலவச மாகவே அளிக்கலாம்.",False
4508,இப்பொழுது நிலத்திலிருந்து கிடைக்கிற வருமான மெல்லாம் நிலச்சுவான்தாரர் களுக்கே போகிறது.,False
4509,இதனால் அரசாங்கத்திற்குச் சரியான வருமானம் கிடைக்கிறதில்லை.,False
4510,இதனால் சாதாரண ஜனங்கள் மீது பலவிதமான வரிகளைவிதிக்க வேண்டியிருக்கிறது.,False
4511,சீனாவிலோ ஏழைகள் அதிகம் இவர்கள் மீது அதிகமான வரிச்சுமை சுமத்தப் படுவதற்குக் காரணம் நேர்மையற்ற வரிவிதிப்புமுறைதான்.,False
4512,இந்த நேர்மையற்ற வரி விதிப்புக்குக் காரணம் அதிகக் குறைவான நிலப் பங்கீடு முறைதான்.,False
4513,"இதனால் வீனாவில் நிலப் பிரச்னை, ஒரு தீராத பிரச்னையாயிருக்கிறது.",False
4514,"ஆக, இந்தப் பிரச்னையை தீர்த்து வைப்ப தற்கு, நில வரித்திட்டத்தை அமுலுக்குக் கொண்டு வரவேண்டும்.",False
4515,சீனாவில் நில முதலாளிகள்தான் அதிகம்.,False
4516,"எனவே, நில பாத்தியதை உரிமையைச் சமப்படுத்தி வைப்பது இப்பொழுது சிரம சாத்தியமான காரியமல்ல.",False
4517,"மற்ற நாடுகளில் வருமானவரி விதித்து, அதன் மூலமாக மூலதனத்தை ஒழுங்கு படுத்துகிறார்கள்.",False
4518,"ஆயினும் இந்த நாடுகளில், ஜனங்களின் வாழ்க்கைப் பிரச்னை தீரவேயில்லை.",False
4519,மற்ற நாடுகளோடு சீனாவை ஒப்பிட முடியாது.,False
4520,மற்ற நாடுகள் பணக்கார நாடுகள்.,False
4521,சீனாவோ ஏழை நாடு.,False
4522,மற்ற நாடுகளில் ஏராள மான பொருள்கள் உற்பத்தி யாகின்றன.,False
4523,சீனாவில் அப்படியில்லை.,False
4524,"ஆதலின், சீனாவில், தனிப்பட்டவர்களின் மூலதனத்தை ஒழுங்கு படுத்துவதோடு கூட, அரசாங்க மூலதனத்தையும் விருத்தி செய்ய வேண்டும்.",False
4525,ஆனால் இப்பொழுது நமது நாடோ பல துண்டுகளாகப் பிரிந்து கிடக்கிறது.,False
4526,"அப்படியிருக்க, நமது அரசாங்கத்திற்கு எப்படி மூலதனத்தைச் சேர்த்துவைக்க முடியும்?",False
4527,இதற்கு வழி கூடத் தென்படுவதாகக் காணோம்.,False
4528,ஆனால் நமது நாடு தற்போது பல பகுதிகளாகவும் பல கட்சிகளாகவும் பிரிந்திருப்பது தற்காலிக அமிசந்தான்.,False
4529,வருங்காலத்தில் நாம் ஒற்றுமைப் பட்டவர்களாகி விடுவோம்.,False
4530,அப்பொழுது ஜனங்களின் வாழ்க்கைப் பிரச்னையைத் தீர்த்து வைப்பதற்கு நாம் பல முறைகளைக் கையாள வேண்டும்.,False
4531,"முதலாவது, சீனாவில் ரெயில் ரோட்டுகள், கப்பல் வியாபாரப் போக்கு வரத்துக்கள் முதலயவற்றைப் பெரிய திட்டத்தில் அமைக்க வேண்டும்.",False
4532,"இரண்டாவது, நாடெங்கணும், சுரங்கங்கள் தோண்டி உலோகப் பொருள்களை எடுக்க வேண்டும்.",False
4533,சீனாவில் உலோகப் பொருள்கள் எடுக்க வேண்டும்.,False
4534,சீனாவில் உலோகப் பொருள்கள் மிக அதிகம்.,False
4535,ஆனால் அந்தோ!,False
4536,எல்லாம் பூமியில் புதைந்து கிடைக் கின்றன.,False
4537,"மூன்றாவது, பொருள் உற்பத்தியை அதிகப்படுத்த வேண்டும்.",False
4538,சீனாவில் ஏராளமான தொழிலாளர்கள் இருக்கிறார்கள்.,False
4539,ஆயினும் போதிய யந்திர வசதிகள் இல்லை.,False
4540,இதனால் மற்ற வெளி நாடுகளுடன் நம்மால் போட்டி போட முடியவில்லை.,False
4541,"இந்த உரிமைகளையும் சலுகை களையும் நாம் மீண்டும் பெறவேண்டுமானால், அரசாங்கத்தின் மூலமாகத் தொழில்களை அபிவிருத்தி செய்யவேண்டும்.",False
4542,இந்தப் பொருள் உற்பத்திக்கு யந்திர வகைகளை உபயோகிக்க வேண்டும்.,False
4543,அப்பொழுதுதான் சீனாவில் பொருளாதார பலம் விருத்தியடையும்.,False
4544,இதனால் சமுதாயத்தில் இன்னும் அதிகமான ஏற்றத் தாழ்வுகள் உண்டாகும்.,False
4545,"ஆகவே, சீனாவில் ஜனங்களுடைய வாழ்க்கைப் பிரச்னையை நாம் தீர்த்து வைக்க வேண்டுமானால், மார்க்ஸின் முறைகளை அப்படியே கையாள முடியாது.",False
4546,"மார்க்ஸின் போதனைகளுக்கு நாம் அதிக மதிப்புக் கொடுத்த போதிலுங் கூட, அவனுடைய முறை களைச் சீனாவில் அனுஷ்டிக்க முடியாது.",False
4547,இதன் காரணத்தை நான் விளக்கிக் கூற வேண்டுவதில்லை.,False
4548,ருஷ்யாவில் புரட்சி ஏற்பட்ட பிறகு நாளது வரையில் அங்கு மார்க்ஸ் முறைகளை அனுஷ்டானத்தில் கொண்டு வரவே முயற்சிகள் செய்யப்படுகின்றன.,False
4549,ஆயினம் அங்குப் புதிய தொரு பொருளாதார முறையைக் கையாள வேண்டியிருக்கிறது.,False
4550,ஏனென் றால் பிரிட்டனிலும் அமெரிக்காவிலும் ஜனங்களின் பொருளாதார வாழ்க்கை அந்தஸ்து உயர்ந்திருப்பதைப் போல் ருஷ்யாவில் உயரவில்லை.,False
4551,இதனால் தான் அங்கு மார்க்ஸின் முறைகளை அப்படியே அனுஷ்டானத்திற்குக் கொண்டு வர முடியவில்லை.,False
4552,"மார்க்ஸின் சிஷ்யர்களே, சீனாவில் மார்க்ஸீய முறைகளைப் பின்பற்ற முடியாதென்று சொல்கிறார்கள்.",False
4553,"சில பணக்காரக் குடும்பத்தைச் சேர்ந்த பிள்ளைகள், குளிர்காலம் வந்தவுடன் கம்பளிச் சட்டையை அணிந்து கொள்வார்கள்.",False
